Fecha,Bosque,"(x,y)",SP,flores_disponibles,Escapos_indivi,obsrvaciones 
21/06/2020,3,22.21,Taraxacum sp.,2,,
21/06/2020,3,22.21,Potentilla erecta,7,,
 3/05/2020,3,22.22,Vicia pyrenaica,2,,
 28/05/2020,3,22.22 ,Helianthemum sp.,11,,
 28/05/2020,3,22.22 ,Ranunculus sp.,8,,
21/06/2020,3,22.22,Helianthemum sp.,3,,
21/06/2020,3,22.22,Lotus corniculatus,4,,
 3/05/2020,3,22.23,Vicia pyrenaica,3,,
 28/05/2020,3,22.23 ,Erinus alpinus,5,,
 28/05/2020,3,22.23 ,Ranunculus sp.,1,,
 28/05/2020,3,22.23 ,Lotus corniculatus,6,3,
 28/05/2020,3,22.23 ,Prunella grandiflora,1,,
21/06/2020,3,22.23,Helianthemum sp.,6,,
21/06/2020,3,22.23,Lotus corniculatus,2,,
 3/05/2020,3,22.24,,,,
 28/05/2020,3,22.24 ,Ranunculus sp.,5,,
 28/05/2020,3,22.24 ,Lotus corniculatus,8,,
21/06/2020,3,22.24,Lotus corniculatus,13,,
21/06/2020,3,22.24,Helianthemum sp.,2,,
21/06/2020,3,22.24,Potentilla erecta,1,,
21/06/2020,3,22.24,Pedicularis sylvatica subsp. sylvatica,1,,
 3/05/2020,3,23.00,Ranunculus sp.,3,,
 3/05/2020,3,23.00,Potentilla erecta,11,,
 3/05/2020,3,23.00,Potentilla montana,3,,
 3/05/2020,3,23.00,Vicia pyrenaica,2,,
21/06/2020,3,23.00,Lotus corniculatus,19,,
21/06/2020,3,23.00,Taraxacum sp.,1,,
21/06/2020,3,23.00,Galium sp.,9,,
21/06/2020,3,23.00,Teucrium pyrenaicum,2,,
21/06/2020,3,23.00,Euphrasia sp.,5,,
 3/05/2020,3,23.01,Potentilla erecta,1,,
 3/05/2020,3,23.01,Potentilla montana,1,,
21/06/2020,3,23.01,Lotus corniculatus,6,,
21/06/2020,3,23.01,Potentilla erecta,2,,
 3/05/2020,3,23.02,Vicia pyrenaica,1,,
 3/05/2020,3,23.02,Polygala vulgaris,6,,
 3/05/2020,3,23.02,Potentilla montana,4,,
21/06/2020,3,23.02,Lotus corniculatus,5,,
21/06/2020,3,23.02,Ranunculus sp.,4,,
 3/05/2020,3,23.03,Taraxacum sp.,8,,
 3/05/2020,3,23.03,Lotus corniculatus,6,,
 3/05/2020,3,23.03,Potentilla erecta,6,,
 04/07/2020,3,23.03,Lotus corniculatus,3,,
 04/07/2020,3,23.03,Prunella grandiflora,11,,
 04/07/2020,3,23.03,Erica vagans,13,,
 04/07/2020,3,23.03,Blanca compuesta nueva,2,,
 3/05/2020,3,23.04,Scilla verna,2,,
 3/05/2020,3,23.04,Taraxacum sp.,2,,
 3/05/2020,3,23.04,Polygala vulgaris,7,,
 04/07/2020,3,23.04,Lotus corniculatus,5,,
 04/07/2020,3,23.04,Erica vagans,2,,
 04/07/2020,3,23.04,Teucrium pyrenaica,3,,
 3/05/2020,3,23.05,Polygala vulgaris,6,,
 3/05/2020,3,23.05,Scilla verna,2,,
 04/07/2020,3,23.05,Lotus corniculatus,7,,
 04/07/2020,3,23.05,Erica vagans,1,,
 04/07/2020,3,23.05,Teucrium pyrenaica,12,,
 3/05/2020,3,23.06,Potentilla erecta,1,,
 3/05/2020,3,23.06,Potentilla montana,2,,
 3/05/2020,3,23.06,Polygala vulgaris,12,,
 04/07/2020,3,23.06,Thymus sp.,6,,
 04/07/2020,3,23.06,Trifolium pratense,1,,
 3/05/2020,3,23.07,Potentilla erecta,1,,
 3/05/2020,3,23.07,Ranunculus sp.,2,,
 3/05/2020,3,23.07,Vicia pyrenaica,1,,
 3/05/2020,3,23.07,Polygala vulgaris,1,,
 04/07/2020,3,23.07,Thymus sp.,6,,
 3/05/2020,3,23.08,Potentilla erecta,3,,
 3/05/2020,3,23.08,Vicia pyrenaica,1,,
 3/05/2020,3,23.08,Polygala vulgaris,1,,
 04/07/2020,3,23.08,Thymus sp.,55,,
 3/05/2020,3,23.09,Potentilla erecta,2,,
 3/05/2020,3,23.09,Potentilla montana,1,,
 3/05/2020,3,23.09,Polygala vulgaris,6,,
 04/07/2020,3,23.09,Potentilla erecta,2,,
 04/07/2020,3,23.09,Thymus sp.,16,,
 3/05/2020,3,23.10,Potentilla erecta,1,,
 3/05/2020,3,23.10,Polygala vulgaris,12,,
27/06/2020,3,23.10,Thymus sp.,2,,
27/06/2020,3,23.10,Lotus corniculatus,2,,
27/06/2020,3,23.10,Potentilla erecta,1,,
 3/05/2020,3,23.11,Potentilla erecta,2,,
 3/05/2020,3,23.11,Polygala vulgaris,4,,
27/06/2020,3,23.11,Potentilla erecta,3,,
 3/05/2020,3,23.12,Potentilla erecta,9,,
 3/05/2020,3,23.12,Polygala vulgaris,7,,
27/06/2020,3,23.12,Potentilla erecta,8,,
 3/05/2020,3,23.13,Lotus corniculatus,83,,
 3/05/2020,3,23.13,Potentilla erecta,6,,
27/06/2020,3,23.13,Potentilla erecta,9,,
 3/05/2020,3,23.14,Lotus corniculatus,82,1,
 3/05/2020,3,23.14,Potentilla erecta,7,,
 3/05/2020,3,23.14,Vicia pyrenaica,2,,
27/06/2020,3,23.14,Thymus sp.,3,,
27/06/2020,3,23.14,Potentilla erecta,5,,
 3/05/2020,3,23.15,Potentilla erecta,8,,
 3/05/2020,3,23.15,Ranunculus sp.,1,,
 3/05/2020,3,23.15,Polygala vulgaris,3,,
 3/05/2020,3,23.15,Viola sp.,1,,
27/06/2020,3,23.15,Potentilla erecta,11,,
 3/05/2020,3,23.16,Potentilla erecta,15,,
 3/05/2020,3,23.16,Ranunculus sp.,1,,
 3/05/2020,3,23.16,Potentilla montana,1,,
 3/05/2020,3,23.16,Polygala vulgaris,3,,
27/06/2020,3,23.16,Prunella grandiflora,42,,
27/06/2020,3,23.16,Taraxacum sp.,1,,
27/06/2020,3,23.16,Lotus corniculatus,15,,
27/06/2020,3,23.16,Potentilla erecta,8,,
27/06/2020,3,23.16,Plantago sp.,5,,
 3/05/2020,3,23.17,Potentilla erecta,4,,
 3/05/2020,3,23.17,Ranunculus sp.,1,,
 3/05/2020,3,23.17,Potentilla montana,1,,
27/06/2020,3,23.17,Lotus corniculatus,5,,
27/06/2020,3,23.17,Prunella grandiflora,21,,
27/06/2020,3,23.17,Potentilla erecta,5,,
 3/05/2020,3,23.18,Potentilla erecta,6,,
 3/05/2020,3,23.18,Ranunculus sp.,1,,
 28/05/2020,3,23.18,Ranunculus sp.,1,,
21/06/2020,3,23.18,Potentilla erecta,5,,
21/06/2020,3,23.18,Lotus corniculatus,5,,
27/06/2020,3,23.18,Thymus sp.,6,,
27/06/2020,3,23.18,Lotus corniculatus,5,,
 3/05/2020,3,23.19,Potentilla erecta,5,,
 3/05/2020,3,23.19,Bellis perennis,3,,
 28/05/2020,3,23.19,Ranunculus sp.,2,,
21/06/2020,3,23.19,Potentilla erecta,3,,
21/06/2020,3,23.19,Lotus corniculatus,10,,
21/06/2020,3,23.19,Bellis perennis,2,,
21/06/2020,3,23.19,Plantago sp.,1,,
27/06/2020,3,23.19,Thymus sp.,3,,
27/06/2020,3,23.19,Potentilla erecta,2,,
 3/05/2020,3,23.20,Potentilla montana,3,,
 3/05/2020,3,23.20,Helleborus viridis subsp. occidentalis,3,1,
 28/05/2020,3,23.20 ,Ranunculus sp.,3,,
21/06/2020,3,23.20,Plantago sp.,1,,
21/06/2020,3,23.20,Ranunculus sp.,1,,
21/06/2020,3,23.20,Lotus corniculatus,11,,
 3/05/2020,3,23.21,,,,
 28/05/2020,3,23.21,Thymus sp.,3,,
 28/05/2020,3,23.21,Bellis perennis,1,,
21/06/2020,3,23.21,Lotus corniculatus,2,,
21/06/2020,3,23.21,Thymus sp.,3,,
 3/05/2020,3,23.22,Pedicularis sylvatica subsp. sylvatica,13,,
 3/05/2020,3,23.22,Polygala vulgaris,4,,
 3/05/2020,3,23.22,Vicia pyrenaica,3,,
 28/05/2020,3,23.22 ,,,,
21/06/2020,3,23.22,Euphrasia sp.,1,,
21/06/2020,3,23.22,Thymus sp.,4,,
21/06/2020,3,23.22,Helianthemum sp.,1,,
 3/05/2020,3,23.23,Vicia pyrenaica,3,,
 3/05/2020,3,23.23,Pedicularis sylvatica subsp. sylvatica,4,,
 28/05/2020,3,23.23 ,Pilosella sp.,2,,
 28/05/2020,3,23.23 ,Lotus corniculatus,6,2,
21/06/2020,3,23.23,Helianthemum sp.,4,,
21/06/2020,3,23.23,Lotus corniculatus,5,,
21/06/2020,3,23.23,Trifolium repens,1,,
21/06/2020,3,23.23,Plantago sp.,8,,
 28/05/2020,3,23.24 ,Lotus corniculatus,8,,
 28/05/2020,3,23.24 ,Ranunculus sp.,4,,
21/06/2020,3,23.24,Lotus corniculatus,18,,
21/06/2020,3,23.24,Plantago sp.,2,,
 3/05/2020 ,3,24.00,Ranunculus sp.,1,,
 3/05/2020 ,3,24.00,Potentilla montana,1,,
21/06/2020,3,24.00,Prunella grandiflora,4,1,
21/06/2020,3,24.00,Lotus corniculatus,9,,
21/06/2020,3,24.00,Ranunculus sp.,2,,
21/06/2020,3,24.00,Euphrasia sp.,17,,
21/06/2020,3,24.00,Plantago sp.,6,,
 3/05/2020,3,24.01,Ranunculus sp.,3,,
 3/05/2020,3,24.01,Potentilla montana,3,,
 3/05/2020,3,24.01,Lotus corniculatus,9,3,
21/06/2020,3,24.01,Ranunculus sp.,1,,
21/06/2020,3,24.01,Galium sp.,8,,
 3/05/2020,3,24.02,Potentilla montana,3,,
 3/05/2020,3,24.02,Potentilla erecta,3,,
 3/05/2020,3,24.02,Lotus corniculatus,16,2,
21/06/2020,3,24.02,Trifolium pratense,2,,
21/06/2020,3,24.02,Lotus corniculatus,1,,
 3/05/2020,3,24.03,Potentilla erecta,11,,
 3/05/2020,3,24.03,Polygala vulgaris,12,4,
 04/07/2020,3,24.03,Thymus sp.,6,,
 04/07/2020,3,24.03,Blanca compuesta nueva,2,,
 3/05/2020,3,24.04,Scilla verna,9,2,
 3/05/2020,3,24.04,Potentilla erecta,1,,
 04/07/2020,3,24.04,Teucrium pyrenaica,3,,
 04/07/2020,3,24.04,Prunella grandiflora,8,,
 04/07/2020,3,24.04,Thymus sp.,4,,
 3/05/2020,3,24.05,Potentilla montana,2,,
 3/05/2020,3,24.05,Polygala vulgaris,22,6,
 3/05/2020,3,24.05,Lotus corniculatus,3,1,
 3/05/2020,3,24.05,Potentilla erecta,2,,
 04/07/2020,3,24.05,Potentilla erecta,1,,
 3/05/2020,3,24.06,Potentilla erecta,8,,
 3/05/2020,3,24.06,Scilla verna,6,2,
 3/05/2020,3,24.06,Vicia pyrenaica,1,,
 04/07/2020,3,24.06,Erica vagans,5,,
 04/07/2020,3,24.06,Prunella grandiflora,8,,
 3/05/2020,3,24.07,Potentilla erecta,6,,
 3/05/2020,3,24.07,Vicia pyrenaica,6,,
 3/05/2020,3,24.07,Polygala vulgaris,,9,
 04/07/2020,3,24.07,Potentilla erecta,1,,
 3/05/2020,3,24.08,Potentilla erecta,5,,
 04/07/2020,3,24.08,,,,
 3/05/2020,3,24.09,Potentilla erecta,9,,
 3/05/2020,3,24.09,Ranunculus sp.,1,,
 04/07/2020,3,24.09,Lotus corniculatus,2,,
 04/07/2020,3,24.09,Potentilla erecta,1,,
 3/05/2020,3,24.10,Potentilla erecta,4,,
 3/05/2020,3,24.10,Polygala vulgaris,,2,
27/06/2020,3,24.10,Potentilla erecta,5,,
27/06/2020,3,24.10,Lotus corniculatus,3,,
 3/05/2020,3,24.11,Vicia pyrenaica,2,,
 3/05/2020,3,24.11,Potentilla erecta,2,,
27/06/2020,3,24.11,Lotus corniculatus,3,,
27/06/2020,3,24.11,Potentilla erecta,2,,
 3/05/2020,3,24.12,Potentilla erecta,6,,
 3/05/2020,3,24.12,Polygala vulgaris,,1,
27/06/2020,3,24.12,Potentilla erecta,4,,
 3/05/2020,3,24.13,Potentilla erecta,3,,
27/06/2020,3,24.13,Potentilla erecta,5,,
 3/05/2020,3,24.14,Potentilla erecta,2,,
27/06/2020,3,24.14,Potentilla erecta,2,,
 3/05/2020,3,24.15,Potentilla erecta,7,,
 3/05/2020,3,24.15,Potentilla montana,2,,
 3/05/2020,3,24.15,Vicia pyrenaica,1,,
27/06/2020,3,24.15,,,,
 3/05/2020,3,24.16,Potentilla montana,5,,
 3/05/2020,3,24.16,Vicia pyrenaica,2,,
 3/05/2020,3,24.16,Potentilla erecta,1,,
27/06/2020,3,24.16,Potentilla erecta,4,,
 3/05/2020,3,24.17,Viola sp.,1,,
 3/05/2020,3,24.17,Potentilla erecta,6,,
27/06/2020,3,24.17,Prunella grandiflora,3,,
27/06/2020,3,24.17,Lotus corniculatus,5,,
 3/05/2020,3,24.18,Bellis perennis,1,,
 28/05/2020,3,24.18,,,,
21/06/2020,3,24.18,Potentilla erecta,2,,
27/06/2020,3,24.18,Trifolium repens,1,,
 3/05/2020,3,24.19,Potentilla erecta,1,,
 28/05/2020,3,24.19,,,,
21/06/2020,3,24.19,Potentilla erecta,1,,
27/06/2020,3,24.19,,,,
 3/05/2020,3,24.20,,,,
 28/05/2020,3,24.20 ,Thymus sp.,5,,
21/06/2020,3,24.20,Thymus sp.,25,,
21/06/2020,3,24.20,Lotus corniculatus,2,,
21/06/2020,3,24.20,Helianthemum sp.,2,,
21/06/2020,3,24.20,Potentilla erecta,1,,
21/06/2020,3,24.20,Galium sp.,25,,
21/06/2020,3,24.20,Teucrium pyrenaicum,8,,
 3/05/2020,3,24.21,Vicia pyrenaica,4,2,
 28/05/2020,3,24.21,Helianthemum sp.,4,,
 28/05/2020,3,24.21,Lotus corniculatus,5,,
 28/05/2020,3,24.21,Thymus sp.,2,,
21/06/2020,3,24.21,Helianthemum sp.,2,,
21/06/2020,3,24.21,Plantago sp.,1,,
21/06/2020,3,24.21,Teucrium pyrenaicum,1,,
 3/05/2020,3,24.22,Taraxacum sp.,1,,
 3/05/2020,3,24.22,Polygala vulgaris,,6,
 3/05/2020,3,24.22,Potentilla montana,1,,
 3/05/2020,3,24.22,Ranunculus sp.,1,,
 3/05/2020,3,24.22,Pedicularis sylvatica subsp. sylvatica,1,,
 28/05/2020,3,24.22 ,Helianthemum sp.,1,,
21/06/2020,3,24.22,Helianthemum sp.,2,,
21/06/2020,3,24.22,Lotus corniculatus,2,,
21/06/2020,3,24.22,Galium sp.,20,,
 3/05/2020,3,24.23,Potentilla montana,1,,
 3/05/2020,3,24.23,Bellis perennis,2,,
 3/05/2020,3,24.23,Vicia pyrenaica,2,,
 28/05/2020,3,24.23 ,Lotus corniculatus,3,1,
 28/05/2020,3,24.23 ,Erinus alpinus,3,,
21/06/2020,3,24.23,Lotus corniculatus,3,,
21/06/2020,3,24.23,Prunella grandiflora,6,3,
21/06/2020,3,24.23,Plantago sp.,1,,
 3/05/2020,3,24.24,Potentilla montana,3,,
 3/05/2020,3,24.24,Ranunculus sp.,5,,
 3/05/2020,3,24.24,Bellis perennis,4,,
 3/05/2020,3,24.24,Ranunculus sp.,3,,
 3/05/2020,3,24.24,blanquita??,5,,
 28/05/2020,3,24.24 ,Helianthemum sp.,2,,
 28/05/2020,3,24.24 ,Ranunculus sp.,2,,
21/06/2020,3,24.24,Helianthemum sp.,2,,
21/06/2020,3,24.24,Trifolium pratense,2,,
21/06/2020,3,24.24,Trifolium repens,2,,
21/06/2020,3,24.24,Plantago sp.,8,,
 3/05/2020,3,"24, 6",Polygala vulgaris,,8,
 15/06/2020,4,0.00,Potentilla erecta,1,,
 20/05/2020,4,0.00,0,0,,
 15/06/2020,4,0.01,,,,
 20/05/2020,4,0.01,Potentilla erecta,17,,
 20/05/2020,4,0.01,Polygala vulgaris,10,,
 15/06/2020,4,0.02,Taraxacum sp.,4,,
 20/05/2020,4,0.02,,,,
 15/06/2020,4,0.03,Potentilla erecta,2,,
 20/05/2020,4,0.03,Potentilla erecta,2,,
 20/05/2020,4,0.03,Polygala vulgaris,1,,
 15/06/2020,4,0.04,Potentilla erecta,3,,
 15/06/2020,4,0.04,Taraxacum sp.,1,,
 20/05/2020,4,0.04,Potentilla erecta,9,,
 20/05/2020,4,0.04,Polygala vulgaris,3,,
 15/06/2020,4,0.05,Potentilla erecta,1,,
 20/05/2020,4,0.05,,,,
 15/06/2020,4,0.06,Erica cinerea,90,15,
 15/06/2020,4,0.06,Erica tetralix,24,4,
 15/06/2020,4,0.06,Taraxacum sp.,2,,
 15/06/2020,4,0.06,Potentilla erecta,1,,
 20/05/2020,4,0.06,potentilla erecta,7,,
 20/05/2020,4,0.06,Erica cinerea,6,1,
 15/06/2020,4,0.07,Potentilla erecta,5,,
 20/05/2020,4,0.07,Potentilla erecta,13,,
 15/06/2020,4,0.08,Potentilla erecta,5,,
 20/05/2020,4,0.08,Potentilla erecta,18,,
 15/06/2020,4,0.09,,,,
 20/05/2020,4,0.09,Polygala vulgaris,5,,
 20/05/2020,4,0.10,Polygala vulgaris,8,,
 15/06/2020,4,0.10,,,,
 20/05/2020,4,0.11,,,,
 15/06/2020,4,0.11,,,,
 15/06/2020,4,0.12,,,,
 20/05/2020,4,0.12,,,,
 15/06/2020,4,0.13,,,,
 20/05/2020,4,0.13,,,,
 15/06/2020,4,0.14,,,,
 20/05/2020,4,0.14,,,,
 15/06/2020,4,0.15,,,,
 20/05/2020,4,0.15,Polygala vulgaris,1,,
 15/06/2020,4,0.16,,,,
 20/05/2020,4,0.16,Polygala vulgaris,1,,
 15/06/2020,4,0.17,,,,
 20/05/2020,4,0.17,,,,
 15/06/2020,4,0.18,,,,
 20/05/2020,4,0.18,,,,
 15/06/2020,4,0.19,,,,
 20/05/2020,4,0.19,Polygala vulgaris,4,,
 15/06/2020,4,0.20,Erica cinerea,6,1,
 26/05/2020,4,0.20,,,,
 15/06/2020,4,0.21,Erica cinerea,12,2,
 26/05/2020,4,0.21,Polygala vulgaris,1,,
 15/06/2020,4,0.22,,,,
 26/05/2020,4,0.22,,,,
 26/05/2020,4,0.23,,,,
 15/06/2020,4,0.24,,,,
 26/05/2020,4,0.24,,,,
 15/06/2020,4,1.00,Polygala vulgaris,8,,
 15/06/2020,4,1.00,Erica cinerea,12,2,
 20/05/2020,4,1.00,Polygala vulgaris,4,,
 15/06/2020,4,1.01,,,,
 20/05/2020,4,1.01,Polygala vulgaris,5,,
 15/06/2020,4,1.02,,,,
 20/05/2020,4,1.02,,,,
 15/06/2020,4,1.03,Polygala vulgaris,2,,
 20/05/2020,4,1.03,Polygala vulgaris,2,,
 15/06/2020,4,1.04,Taraxacum sp.,1,,
 20/05/2020,4,1.04,Taraxacum sp.,3,,
 20/05/2020,4,1.04,Polygala vulgaris,1,,
 15/06/2020,4,1.05,Potentilla erecta,1,,
 15/06/2020,4,1.05,Taraxacum sp.,1,,
 20/05/2020,4,1.05,Potentilla erecta,3,,
 15/06/2020,4,1.06,Potentilla erecta,1,,
 15/06/2020,4,1.06,Taraxacum sp.,1,,
 20/05/2020,4,1.06,potentilla erecta,4,,
 15/06/2020,4,1.07,,,,
 20/05/2020,4,1.07,Potentilla erecta,19,,
 15/06/2020,4,1.08,Potentilla erecta,1,,
 20/05/2020,4,1.08,Potentilla erecta,17,,
 20/05/2020,4,1.08,Polygala vulgaris,2,,
 15/06/2020,4,1.09,,,,
 20/05/2020,4,1.09,Potentilla erecta,2,,
 15/06/2020,4,1.10,Erica cinerea,24,4,
 20/05/2020,4,1.10,Polygala vulgaris,2,,
 15/06/2020,4,1.11,,,,
 20/05/2020,4,1.11,,,,
 15/06/2020,4,1.12,Erica cinerea,60,10,
 15/06/2020,4,1.12,Potentilla erecta,1,,
 20/05/2020,4,1.12,Polygala vulgaris,2,,
 15/06/2020,4,1.13,,,,
 20/05/2020,4,1.13,Polygala vulgaris,7,,
 15/06/2020,4,1.14,Erica cinerea,30,5,
 20/05/2020,4,1.14,Potentilla erecta,1,,
 15/06/2020,4,1.15,,,,
 20/05/2020,4,1.15,,,,
 15/06/2020,4,1.16,,,,
 20/05/2020,4,1.16,Polygala vulgaris,1,,
 15/06/2020,4,1.17,,,,
 20/05/2020,4,1.17,Polygala vulgaris,2,,
 15/06/2020,4,1.18,,,,
 20/05/2020,4,1.18,,,,
 15/06/2020,4,1.19,,,,
 20/05/2020,4,1.19,Polygala vulgaris,2,,
 15/06/2020,4,1.20,,,,
 26/05/2020,4,1.20,,,,
 15/06/2020,4,1.21,,,,
 26/05/2020,4,1.21,,,,
 15/06/2020,4,1.22,,,,
 26/05/2020,4,1.22,,,,
 15/06/2020,4,1.23,,,,
 26/05/2020,4,1.23,,,,
 15/06/2020,4,1.24,,,,
 26/05/2020,4,1.24,Polygala vulgaris,2,,
 15/06/2020,4,2.00,,,,
 20/05/2020,4,2.00,Potentilla erecta,2,,
 15/06/2020,4,2.01,,,,
 20/05/2020,4,2.01,Potentilla erecta,2,,
 15/06/2020,4,2.02,,,,
 20/05/2020,4,2.02,Polygala vulgaris,1,,
 15/06/2020,4,2.03,,,,
 20/05/2020,4,2.03,,,,
 15/06/2020,4,2.04,,,,
 20/05/2020,4,2.04,,,,
 15/06/2020,4,2.05,Erica cinerea,6,1,
 20/05/2020,4,2.05,Polygala vulgaris,1,,
 15/06/2020,4,2.06,Potentilla erecta,5,,
 20/05/2020,4,2.06,potentilla erecta,7,,
 15/06/2020,4,2.07,Potentilla erecta,4,,
 20/05/2020,4,2.07,Potentilla erecta,14,,
 15/06/2020,4,2.08,Potentilla erecta,11,,
 15/06/2020,4,2.08,Erica cinerea,3,,
 20/05/2020,4,2.08,Potentilla erecta,33,,
 15/06/2020,4,2.09,,,,
 20/05/2020,4,2.09,,,,
 15/06/2020,4,2.10,Erica cinerea,348,58,
 20/05/2020,4,2.10,Daboecia cantabrica,4,,
 15/06/2020,4,2.11,Erica cinerea,12,2,
 20/05/2020,4,2.11,,,,
 15/06/2020,4,2.12,,,,
 20/05/2020,4,2.12,,,,
 15/06/2020,4,2.13,Erica cinerea,66,11,
 20/05/2020,4,2.13,,,,
 15/06/2020,4,2.14,,,,
 20/05/2020,4,2.14,Polygala vulgaris,1,,
 15/06/2020,4,2.15,,,,
 20/05/2020,4,2.15,Polygala vulgaris,1,,
 15/06/2020,4,2.16,Erica cinerea,12,2,
 20/05/2020,4,2.16,,,,
 15/06/2020,4,2.17,,,,
 20/05/2020,4,2.17,Pinguicula grandiflora,3,,
 20/05/2020,4,2.17,Polygala vulgaris,2,,
 15/06/2020,4,2.18,,,,
 20/05/2020,4,2.18,,,,
 15/06/2020,4,2.19,,,,
 20/05/2020,4,2.19,,,,
 15/06/2020,4,2.20,Potentilla erecta,1,,
 26/05/2020,4,2.20,Potentilla erecta,1,,
 15/06/2020,4,2.21,,,,
 26/05/2020,4,2.21,,,,
 15/06/2020,4,2.22,,,,
 26/05/2020,4,2.22,Potentilla erecta,2,,
 15/06/2020,4,2.23,Potentilla erecta,3,,
 26/05/2020,4,2.23,Potentilla erecta,5,,
 15/06/2020,4,2.24,,,,
 26/05/2020,4,2.24,,,,
 15/06/2020,4,3.00,Potentilla erecta,6,,
 20/05/2020,4,3.00,Potentilla erecta,2,,
 20/05/2020,4,3.00,Polygala vulgaris,3,,
 15/06/2020,4,3.01,Potentilla erecta,3,,
 20/05/2020,4,3.01,,,,
 15/06/2020,4,3.02,Erica tetralix,12,2,
 15/06/2020,4,3.02,Potentilla erecta,3,,
 20/05/2020,4,3.02,Potentilla erecta,21,,
 20/05/2020,4,3.02,Polygala vulgaris,3,,
 15/06/2020,4,3.03,Potentilla erecta,4,,
 20/05/2020,4,3.03,Potentilla erecta,5,,
 15/06/2020,4,3.04,Potentilla erecta,1,,
 15/06/2020,4,3.04,Erica cinerea,6,1,
 20/05/2020,4,3.04,Potentilla erecta,3,,
 15/06/2020,4,3.05,Erica tetralix,,1,
 15/06/2020,4,3.05,Potentilla erecta,1,,
 20/05/2020,4,3.05,Potentilla erecta,5,,
 15/06/2020,4,3.06,Potentilla erecta,3,,
 20/05/2020,4,3.06,potentilla erecta,16,,
 15/06/2020,4,3.07,Potentilla erecta,6,,
 20/05/2020,4,3.07,Potentilla erecta,7,,
 20/05/2020,4,3.07,Polygala vulgaris,4,,
 15/06/2020,4,3.08,Potentilla erecta,2,,
 20/05/2020,4,3.08,Potentilla erecta,5,,
 15/06/2020,4,3.09,,,,
 20/05/2020,4,3.09,,,,
 15/06/2020,4,3.10,Erica cinerea,18,3,
 20/05/2020,4,3.10,Polygala vulgaris,2,,
 15/06/2020,4,3.11,,,,
 20/05/2020,4,3.11,,,,
 15/06/2020,4,3.12,,,,
 20/05/2020,4,3.12,,,,
 15/06/2020,4,3.13,Erica cinerea,66,11,
 20/05/2020,4,3.13,,,,
 15/06/2020,4,3.14,,,,
 20/05/2020,4,3.14,Polygala vulgaris,2,,
 15/06/2020,4,3.15,,,,
 20/05/2020,4,3.15,Polygala vulgaris,11,,
 15/06/2020,4,3.16,,,,
 20/05/2020,4,3.16,,,,
 15/06/2020,4,3.17,,,,
 20/05/2020,4,3.17,,,,
 15/06/2020,4,3.18,,,,
 20/05/2020,4,3.18,,,,
 15/06/2020,4,3.19,,,,
 20/05/2020,4,3.19,Polygala vulgaris,1,,
 20/05/2020,4,3.19,Taraxacum sp.,1,,
 15/06/2020,4,3.20,,,,
 26/05/2020,4,3.20,,,,
 15/06/2020,4,3.21,,,,
 26/05/2020,4,3.21,,,,
 15/06/2020,4,3.22,,,,
 26/05/2020,4,3.22,Potentilla erecta,2,,
 15/06/2020,4,3.23,,,,
 26/05/2020,4,3.23,,,,
 15/06/2020,4,3.24,,,,
 26/05/2020,4,3.24,,,,
 15/06/2020,4,4.00,Taraxacum sp.,3,,
 15/06/2020,4,4.00,Potentilla erecta,5,,
 20/05/2020,4,4.00,Polygala vulgaris,3,,
 20/05/2020,4,4.00,Potentilla erecta,9,,
 15/06/2020,4,4.01,Potentilla erecta,5,,
 15/06/2020,4,4.01,Taraxacum sp.,1,,
 20/05/2020,4,4.01,Polygala vulgaris,1,,
 20/05/2020,4,4.01,Potentilla erecta,16,,
 15/06/2020,4,4.02,,,,
 20/05/2020,4,4.02,Potentilla erecta,1,,
 20/05/2020,4,4.02,Pinguicula grandiflora,1,,
 20/05/2020,4,4.02,Polygala vulgaris,2,,
 15/06/2020,4,4.03,Potentilla erecta,10,,
 20/05/2020,4,4.03,Potentilla erecta,3,,
 15/06/2020,4,4.04,Potentilla erecta,6,,
 20/05/2020,4,4.04,Potentilla erecta,5,,
 15/06/2020,4,4.05,Potentilla erecta,7,,
 15/06/2020,4,4.05,Taraxacum sp.,1,,
 20/05/2020,4,4.05,Potentilla erecta,6,,
 20/05/2020,4,4.05,Polygala vulgaris,1,,
 20/05/2020,4,4.05,Veronica officinalis,,1,
 15/06/2020,4,4.06,Potentilla erecta,1,,
 20/05/2020,4,4.06,Potentilla erecta,4,,
 15/06/2020,4,4.07,Erica tetralix,6,1,
 20/05/2020,4,4.07,Potentilla erecta,5,,
 15/06/2020,4,4.08,Potentilla erecta,1,,
 20/05/2020,4,4.08,Potentilla erecta,4,,
 15/06/2020,4,4.09,Potentilla erecta,2,,
 20/05/2020,4,4.09,Polygala vulgaris,4,,
 15/06/2020,4,4.10,,,,
 20/05/2020,4,4.10,,,,
 15/06/2020,4,4.11,,,,
 20/05/2020,4,4.11,,,,
 15/06/2020,4,4.12,,,,
 20/05/2020,4,4.12,,,,
 15/06/2020,4,4.13,Polygala vulgaris,2,,
 20/05/2020,4,4.13,Polygala vulgaris,7,,
 15/06/2020,4,4.14,Potentilla erecta,3,,
 20/05/2020,4,4.14,Polygala vulgaris,4,,
 15/06/2020,4,4.15,Polygala vulgaris,1,,
 20/05/2020,4,4.15,Polygala vulgaris,1,,
 15/06/2020,4,4.16,,,,
