Fecha,Hora,Bosque,Codigo_vuelo_dia,Codigo_Vuelos,Orden_vuelo,Polinizador,Codigo_captura,sexo,Planta_vistada,"coord_cuadra(x,y)",observaciones,x_geo,y_geo
28/05/20,14:21,3,13,,2,?=S28,,,Potentilla erecta,"23,19",,,
28/05/20,14:35,3,14,188,1,?=S27,,,Ranunculus sp.,"13,12",,,
28/05/20,14:35,3,14,,2,?=S27,,,Trifolium repens,"14,12",,,
28/05/20,14:35,3,14,,3,?=S27,,,Ranunculus sp.,"13,12",,,
28/05/20,14:35,3,14,,4,?=S27,,,Lotus corniculatus,"13,12",,,
28/05/20,13:37,3,15,189,1,Bombus pascuorum,,,Lotus corniculatus,"14,09",,-2.825165142545641,43.075945553356867
28/05/20,13:37,3,15,,2,Bombus pascuorum,,,Lotus corniculatus,"14,09",,,
28/05/20,14:23,3,16,190,1,Sphaerophoria scripta,,Hembra,Thymus sp.,"15,11",,,
28/05/20,14:23,3,16,,2,Sphaerophoria scripta,,Hembra,Thymus sp.,"15,11",,,
28/05/20,14:24,3,17,191,1,?=S27,,,Lotus corniculatus,"12,13",,,
28/05/20,14:24,3,17,,2,?=S27,,,Lotus corniculatus,"12,13",,,
28/05/20,14:33,3,18,192,1,Sphaerophoria scripta,,Hembra,Potentilla erecta,"6,16",S29,,
28/05/20,14:33,3,18,,2,Sphaerophoria scripta,,Hembra,Potentilla erecta,"6,16",,,
28/05/20,14:33,3,18,,3,Sphaerophoria scripta,,Hembra,Potentilla erecta,"5,16",,,
28/05/20,14:33,3,18,,4,Sphaerophoria scripta,,Hembra,Potentilla erecta,"5,16",,,
28/05/20,14:33,3,18,,5,Sphaerophoria scripta,,Hembra,Potentilla erecta,"5,16",,,
28/05/20,14:35,3,19,193,1,?=S26,,,Lotus corniculatus,"0,22",,,
28/05/20,14:35,3,19,,2,?=S26,,,Lotus corniculatus,"0,22",,,
28/05/20,16:10,3,20,194,1,?=S30,,,Lotus corniculatus,"22,19",,,
28/05/20,16:10,3,20,,2,?=S30,,,Lotus corniculatus,"22,19",,,
28/05/20,16:10,3,20,,3,?=S30,,,Lotus corniculatus,"22,19",,,
28/05/20,16:10,3,20,,4,?=S30,,,Lotus corniculatus,"21,18",,,
28/05/20,16:10,3,20,,5,?=S30,,,Lotus corniculatus,"20,18",,,
28/05/20,16:18,3,21,195,1,?=S30,,,Lotus corniculatus,"4,15",,,
28/05/20,16:18,3,21,,2,?=S30,,,Lotus corniculatus,"5,16",,,
28/05/20,16:18,3,21,,3,?=S30,,,Lotus corniculatus,"6,16",,,
28/05/20,16:18,3,21,,4,?=S30,,,Lathyrus linifolius,"5,18",,,
28/05/20,16:18,3,21,,5,?=S30,,,Lotus corniculatus,"16,18",,,
28/05/20,16:18,3,21,,6,?=S30,,,Lotus corniculatus,"16,18",,,
28/05/20,16:49,3,22,196,1,S31,S31,,Potentilla erecta,"14,17",,,
28/05/20,16:49,3,22,,2,S31,S31,,Potentilla erecta,"15,17",,,
28/05/20,16:49,3,22,,3,S31,S31,,Potentilla erecta,"15,17",,,
28/05/20,16:49,3,22,,4,S31,S31,,Potentilla erecta,"15,17",,,
28/05/20,16:49,3,22,,5,S31,S31,,Potentilla erecta,"16,17",,,
28/05/20,16:49,3,22,,6,S31,S31,,Potentilla erecta,"16,17",,,
28/05/20,16:55,3,23,197,1,?=142,,,Lotus corniculatus,"17,23",,,
28/05/20,16:55,3,23,,2,?=142,,,Lotus corniculatus,"17,23",,,
28/05/20,16:55,3,23,,3,?=142,,,Lotus corniculatus,"17,23",,,
28/05/20,16:55,3,23,,4,?=142,,,Lotus corniculatus,"17,23",,,
29/05/20,10:10,1,1,198,1,Sphaerophoria scripta,,,Bellis perennis,"16,00",,,
29/05/20,10:10,1,1,,2,Sphaerophoria scripta,,,Bellis perennis,"16,00",,,
29/05/20,10:10,1,1,,3,Sphaerophoria scripta,,,Bellis perennis,"16,00",,,
29/05/20,10:10,1,1,,4,Sphaerophoria scripta,,,Bellis perennis,"16,00",,,
29/05/20,10:10,1,1,,5,Sphaerophoria scripta,,,Bellis perennis,"15,00",,,
29/05/20,10:10,1,1,,6,Sphaerophoria scripta,,,Bellis perennis,"15,00",,,
29/05/20,10:23,1,2,199,1,Eristalis tenax,,,Bellis perennis,"4,01",,,
29/05/20,10:23,1,2,,2,Eristalis tenax,,,Bellis perennis,"4,01",,,
29/05/20,10:23,1,2,,3,Eristalis tenax,,,Bellis perennis,"4,01",,,
29/05/20,10:39,1,3,200,1,Sphaerophoria scripta,,,Bellis perennis,"16,01",,,
29/05/20,10:39,1,3,,2,Sphaerophoria scripta,,,Euphrasia sp.,"16,01",,,
29/05/20,10:39,1,3,,3,Sphaerophoria scripta,,,Bellis perennis,"17,01",,,
29/05/20,10:39,1,3,,4,Sphaerophoria scripta,,,Bellis perennis,"17,01",,,
29/05/20,11:17,1,4,201,1,Sphaerophoria scripta,,,Bellis perennis,"3,02",,,
29/05/20,11:17,1,4,,2,Sphaerophoria scripta,,,Bellis perennis,"3,02",,,
29/05/20,11:17,1,4,,3,Sphaerophoria scripta,,,Euphrasia sp.,"3,03",,,
29/05/20,11:17,1,4,,4,Sphaerophoria scripta,,,Euphrasia sp.,"3,03",,,
29/05/20,11:17,1,4,,5,Sphaerophoria scripta,,,Euphrasia sp.,"4,03",,,
29/05/20,11:17,1,4,,6,Sphaerophoria scripta,,,Galium sp.,"4,03",,,
29/05/20,11:23,1,5,202,1,Sphaerophoria scripta,,,Ranunculus sp.,"0,03",,,
29/05/20,11:23,1,5,,2,Sphaerophoria scripta,,,Ranunculus sp.,"0,03",,,
29/05/20,11:23,1,5,,3,Sphaerophoria scripta,,,Bellis perennis,"0,03",,,
29/05/20,11:23,1,5,,4,Sphaerophoria scripta,,,Bellis perennis,"0,03",,,
29/05/20,11:23,1,5,,5,Sphaerophoria scripta,,,Bellis perennis,"0,03",,,
29/05/20,11:23,1,5,,6,Sphaerophoria scripta,,,Ranunculus sp.,"0,04",,,
29/05/20,11:23,1,5,,7,Sphaerophoria scripta,,,Bellis perennis,"0,03",,,
29/05/20,13:10,1,6,203,1,Sphaerophoria scripta,,,Ranunculus sp.,"4,05",,,
29/05/20,13:10,1,6,,2,Sphaerophoria scripta,,,Ranunculus sp.,"4,05",,,
29/05/20,13:24,1,7,204,1,Sirfido negro= 41,,,Euphrasia sp.,"5,05",,,
29/05/20,13:24,1,7,,2,Sirfido negro= 41,,,Euphrasia sp.,"5,05",,,
29/05/20,13:24,1,7,,3,Sirfido negro= 41,,,Euphrasia sp.,"5,05",,,
29/05/20,13:30,1,8,205,1,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,-2.8188764500,43.0808704200
29/05/20,13:30,1,8,,2,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,,
29/05/20,13:30,1,8,,3,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,,
29/05/20,13:30,1,8,,4,Bombus pascuorum,,,Vicia pyrenaica,"5,19",,,
29/05/20,13:30,1,8,,5,Bombus pascuorum,,,Vicia pyrenaica,"5,19",,,
29/05/20,13:30,1,8,,6,Bombus pascuorum,,,Vicia pyrenaica,"4,19",,,
29/05/20,13:30,1,8,,7,Bombus pascuorum,,,Vicia pyrenaica,"4,19",,,
29/05/20,13:30,1,8,,8,Bombus pascuorum,,,Vicia pyrenaica,"4,19",,,
29/05/20,13:30,1,8,,9,Bombus pascuorum,,,Vicia pyrenaica,"4,19",,,
29/05/20,13:30,1,8,,10,Bombus pascuorum,,,Vicia pyrenaica,"3,22",,,
29/05/20,13:30,1,8,,11,Bombus pascuorum,,,Vicia pyrenaica,"3,23",,,
29/05/20,13:30,1,8,,12,Bombus pascuorum,,,Vicia pyrenaica,"3,23",,,
29/05/20,13:36,1,9,206,1,Sphaerophoria scripta,,,Bellis perennis,"17,05",,,
29/05/20,13:36,1,9,,2,Sphaerophoria scripta,,,Bellis perennis,"17,05",,,
29/05/20,13:36,1,9,,3,Sphaerophoria scripta,,,Bellis perennis,"16,05",,,
29/05/20,13:36,1,9,,4,Sphaerophoria scripta,,,Bellis perennis,"16,05",,,
29/05/20,13:36,1,9,,5,Sphaerophoria scripta,,,Bellis perennis,"16,05",,,
29/05/20,13:36,1,9,,6,Sphaerophoria scripta,,,Bellis perennis,"16,05",,,
29/05/20,13:40,1,10,207,1,Bombus pascuorum,,,Vicia pyrenaica,"6,18",,-2.8188701000,43.0808781100
29/05/20,13:40,1,10,,2,Bombus pascuorum,,,Vicia pyrenaica,"6,18",,,
29/05/20,13:40,1,10,,3,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,,
29/05/20,13:40,1,10,,4,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,,
29/05/20,13:40,1,10,,5,Bombus pascuorum,,,Vicia pyrenaica,"6,19",,,
29/05/20,13:40,1,10,,6,Bombus pascuorum,,,Vicia pyrenaica,"5,19",,,
29/05/20,13:40,1,10,,7,Bombus pascuorum,,,Vicia pyrenaica,"7,15",,,
29/05/20,13:40,1,10,,8,Bombus pascuorum,,,Vicia pyrenaica,"6,15",,,
29/05/20,13:40,1,10,,9,Bombus pascuorum,,,Vicia pyrenaica,"7,12",,,
29/05/20,13:40,1,10,,10,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,13:40,1,10,,11,Bombus pascuorum,,,Vicia pyrenaica,"14,18",,,
29/05/20,13:40,1,10,,12,Bombus pascuorum,,,Vicia pyrenaica,"14,18",,,
29/05/20,13:40,1,10,,13,Bombus pascuorum,,,Vicia pyrenaica,"14,18",,,
29/05/20,13:40,1,10,,14,Bombus pascuorum,,,Vicia pyrenaica,"14,18",,,
29/05/20,13:40,1,10,,15,Bombus pascuorum,,,Vicia pyrenaica,"14,18",,,
29/05/20,13:40,1,10,,16,Bombus pascuorum,,,Vicia pyrenaica,"13,18",,,
29/05/20,13:40,1,10,,17,Bombus pascuorum,,,Vicia pyrenaica,"14,20",,,
29/05/20,13:40,1,10,,18,Bombus pascuorum,,,Vicia pyrenaica,"14,20",,,
29/05/20,13:40,1,10,,19,Bombus pascuorum,,,Vicia pyrenaica,"19,13",,,
29/05/20,13:40,1,10,,20,Bombus pascuorum,,,Vicia pyrenaica,"17,09",,,
29/05/20,13:40,1,10,,21,Bombus pascuorum,,,Vicia pyrenaica,"14,08",,,
29/05/20,13:40,1,10,,22,Bombus pascuorum,,,Vicia pyrenaica,"14,08",,,
29/05/20,13:40,1,10,,23,Bombus pascuorum,,,Vicia pyrenaica,"14,08",,,
29/05/20,13:40,1,10,,24,Bombus pascuorum,,,Vicia pyrenaica,"14,08",,,
29/05/20,13:40,1,10,,25,Bombus pascuorum,,,Vicia pyrenaica,"14,08",,,
29/05/20,13:40,1,10,,26,Bombus pascuorum,,,Vicia pyrenaica,"14,08",,,
29/05/20,13:40,1,10,,27,Bombus pascuorum,,,Vicia pyrenaica,"15,05",,,
29/05/20,13:40,1,10,,28,Bombus pascuorum,,,Vicia pyrenaica,"16,05",,,
29/05/20,13:40,1,10,,29,Bombus pascuorum,,,Vicia pyrenaica,"15,04",,,
29/05/20,13:40,1,10,,30,Bombus pascuorum,,,Vicia pyrenaica,"15,04",,,
29/05/20,13:40,1,10,,31,Bombus pascuorum,,,Vicia pyrenaica,"15,04",,,
29/05/20,13:40,1,10,,32,Bombus pascuorum,,,Vicia pyrenaica,"15,03",,,
29/05/20,14:03,1,11,208,1,Bombus pascuorum,,,Vicia pyrenaica,"15,21",,-2.8189836900,43.0808971400
29/05/20,14:03,1,11,,2,Bombus pascuorum,,,Vicia pyrenaica,"15,21",,,
29/05/20,14:03,1,11,,3,Bombus pascuorum,,,Vicia pyrenaica,"14,20",,,
29/05/20,14:03,1,11,,4,Bombus pascuorum,,,Vicia pyrenaica,"14,20",,,
29/05/20,14:03,1,11,,5,Bombus pascuorum,,,Vicia pyrenaica,"14,21",,,
29/05/20,14:03,1,11,,6,Bombus pascuorum,,,Linaria sp.,"14,21",,,
29/05/20,14:03,1,11,,7,Bombus pascuorum,,,Linaria sp.,"14,21",,,
29/05/20,14:03,1,11,,8,Bombus pascuorum,,,Linaria sp.,"14,21",,,
29/05/20,14:03,1,11,,9,Bombus pascuorum,,,Vicia pyrenaica,"14,21",,,
29/05/20,14:03,1,11,,10,Bombus pascuorum,,,Vicia pyrenaica,"13,21",,,
29/05/20,14:03,1,11,,11,Bombus pascuorum,,,Vicia pyrenaica,"13,21",,,
29/05/20,14:03,1,11,,12,Bombus pascuorum,,,Vicia pyrenaica,"13,23",,,
29/05/20,14:03,1,11,,13,Bombus pascuorum,,,Vicia pyrenaica,"13,23",,,
29/05/20,14:03,1,11,,14,Bombus pascuorum,,,Vicia pyrenaica,"14,23",,,
29/05/20,14:03,1,11,,15,Bombus pascuorum,,,Vicia pyrenaica,"15,23",,,
29/05/20,14:03,1,11,,16,Bombus pascuorum,,,Vicia pyrenaica,"17,24",,,
29/05/20,14:20,1,12,209,1,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,-2.8189266700,43.0809138800
29/05/20,14:20,1,12,,2,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,14:20,1,12,,3,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,14:20,1,12,,4,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,14:20,1,12,,5,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,14:20,1,12,,6,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,14:20,1,12,,7,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,14:20,1,12,,8,Bombus pascuorum,,,Vicia pyrenaica,"14,21",,,
29/05/20,14:20,1,12,,9,Bombus pascuorum,,,Vicia pyrenaica,"13,20",,,
29/05/20,14:20,1,12,,10,Bombus pascuorum,,,Vicia pyrenaica,"13,21",,,
29/05/20,14:20,1,12,,11,Bombus pascuorum,,,Vicia pyrenaica,"13,20",,,
29/05/20,14:20,1,12,,12,Bombus pascuorum,,,Vicia pyrenaica,"12,20",,,
29/05/20,14:20,1,12,,13,Bombus pascuorum,,,Vicia pyrenaica,"12,20",,,
29/05/20,14:20,1,12,,14,Bombus pascuorum,,,Vicia pyrenaica,"13,21",,,
29/05/20,14:31,1,13,210,1,Eristalis tenax,,,Ranunculus sp.,"20,08",,,
29/05/20,14:31,1,13,,2,Eristalis tenax,,,Bellis perennis,"20,08",,,
29/05/20,14:31,1,13,,3,Eristalis tenax,,,Bellis perennis,"20,08",,,
29/05/20,14:36,1,14,211,1,Bombus pascuorum,,,Vicia pyrenaica,"17,18",,-2.8189896500,43.0809419500
29/05/20,14:36,1,14,,2,Bombus pascuorum,,,Vicia pyrenaica,"17,18",,,
29/05/20,14:36,1,14,,3,Bombus pascuorum,,,Vicia pyrenaica,"17,17",,,
29/05/20,14:36,1,14,,4,Bombus pascuorum,,,Vicia pyrenaica,"15,13",,,
29/05/20,14:36,1,14,,5,Bombus pascuorum,,,Vicia pyrenaica,"13,13",,,
29/05/20,14:36,1,14,,6,Bombus pascuorum,,,Vicia pyrenaica,"12,12",,,
29/05/20,14:36,1,14,,7,Bombus pascuorum,,,Lotus corniculatus,"12,13",,,
29/05/20,14:36,1,14,,8,Bombus pascuorum,,,Lotus corniculatus,"12,13",,,
29/05/20,14:36,1,14,,9,Bombus pascuorum,,,Vicia pyrenaica,"10,13",,,
29/05/20,14:36,1,14,,10,Bombus pascuorum,,,Vicia pyrenaica,"10,13",,,
29/05/20,14:36,1,14,,11,Bombus pascuorum,,,Vicia pyrenaica,"12,10",,,
29/05/20,14:36,1,14,,12,Bombus pascuorum,,,Vicia pyrenaica,"14,11",,,
29/05/20,14:36,1,14,,13,Bombus pascuorum,,,Vicia pyrenaica,"14,09",,,
29/05/20,14:36,1,14,,14,Bombus pascuorum,,,Vicia pyrenaica,"14,09",,,
29/05/20,14:36,1,14,,15,Bombus pascuorum,,,Vicia pyrenaica,"15,09",,,
29/05/20,14:36,1,14,,16,Bombus pascuorum,,,Lotus corniculatus,"16,10",,,
29/05/20,14:36,1,14,,17,Bombus pascuorum,,,Vicia pyrenaica,"16,10",,,
29/05/20,14:36,1,14,,18,Bombus pascuorum,,,Geranium robertianum,"16,09",,,
29/05/20,14:36,1,14,,19,Bombus pascuorum,,,Vicia pyrenaica,"16,09",,,
29/05/20,14:59,1,15,212,1,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,-2.8189472400,43.0809757400
29/05/20,14:59,1,15,,2,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,14:59,1,15,,3,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,16:05,1,16,213,1,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,-2.8189266700,43.0809138800
29/05/20,16:05,1,16,,2,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,16:05,1,16,,3,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,16:05,1,16,,4,Bombus pascuorum,,,Vicia pyrenaica,"13,18",,,
29/05/20,16:05,1,16,,5,Bombus pascuorum,,,Vicia pyrenaica,"14,18",,,
29/05/20,16:05,1,16,,6,Bombus pascuorum,,,Vicia pyrenaica,"15,18",,,
29/05/20,16:05,1,16,,7,Bombus pascuorum,,,Vicia pyrenaica,"15,17",,,
29/05/20,16:05,1,16,,8,Bombus pascuorum,,,Vicia pyrenaica,"16,17",,,
29/05/20,16:05,1,16,,9,Bombus pascuorum,,,Vicia pyrenaica,"16,17",,,
29/05/20,16:05,1,16,,10,Bombus pascuorum,,,Vicia pyrenaica,"15,20",,,
29/05/20,16:05,1,16,,11,Bombus pascuorum,,,Vicia pyrenaica,"16,20",,,
29/05/20,16:05,1,16,,12,Bombus pascuorum,,,Vicia pyrenaica,"17,20",,,
29/05/20,16:05,1,16,,13,Bombus pascuorum,,,Vicia pyrenaica,"19,21",,,
29/05/20,16:05,1,16,,14,Bombus pascuorum,,,Vicia pyrenaica,"19,21",,,
29/05/20,16:05,1,16,,15,Bombus pascuorum,,,Vicia pyrenaica,"20,22",,,
29/05/20,16:05,1,16,,16,Bombus pascuorum,,,Vicia pyrenaica,"20,22",,,
29/05/20,16:15,1,17,214,1,Bombus pascuorum,,,Vicia pyrenaica,"12,19",,-2.8189394300,43.0808984900
29/05/20,16:15,1,17,,2,Bombus pascuorum,,,Vicia pyrenaica,"15,21",,,
29/05/20,16:15,1,17,,3,Bombus pascuorum,,,Vicia pyrenaica,"15,21",,,
29/05/20,16:15,1,17,,4,Bombus pascuorum,,,Vicia pyrenaica,"14,20",,,
29/05/20,16:15,1,17,,5,Bombus pascuorum,,,Vicia pyrenaica,"14,20",,,
29/05/20,16:15,1,17,,6,Bombus pascuorum,,,Vicia pyrenaica,"14,20",,,
29/05/20,16:15,1,17,,7,Bombus pascuorum,,,Vicia pyrenaica,"14,20",,,
29/05/20,16:15,1,17,,8,Bombus pascuorum,,,Vicia pyrenaica,"14,20",,,
29/05/20,16:15,1,17,,9,Bombus pascuorum,,,Vicia pyrenaica,"13,20",,,
29/05/20,16:15,1,17,,10,Bombus pascuorum,,,Vicia pyrenaica,"12,20",,,
29/05/20,16:15,1,17,,11,Bombus pascuorum,,,Vicia pyrenaica,"12,20",,,
29/05/20,16:15,1,17,,12,Bombus pascuorum,,,Vicia pyrenaica,"12,20",,,
29/05/20,16:15,1,17,,13,Bombus pascuorum,,,Vicia pyrenaica,"11,20",,,
29/05/20,16:51,1,18,215,1,Bombus pascuorum,,,Vicia pyrenaica,"11,20",,-2.8189353200,43.0808861200
29/05/20,16:51,1,18,,2,Bombus pascuorum,,,Vicia pyrenaica,"13,21",,,
29/05/20,16:51,1,18,,3,Bombus pascuorum,,,Vicia pyrenaica,"19,21",,,
29/05/20,16:51,1,18,,4,Bombus pascuorum,,,Vicia pyrenaica,"19,21",,,
29/05/20,16:51,1,18,,5,Bombus pascuorum,,,Vicia pyrenaica,"19,21",,,
29/05/20,16:51,1,18,,6,Bombus pascuorum,,,Vicia pyrenaica,"20,20",,,
29/05/20,16:51,1,18,,7,Bombus pascuorum,,,Vicia pyrenaica,"18,24",,,
29/05/20,16:44,1,19,216,1,Bombus pascuorum,,,Vicia pyrenaica,"6,10",,-2.8188189200,43.0809397400
29/05/20,16:44,1,19,,2,Bombus pascuorum,,,Vicia pyrenaica,"8,11",,,
29/05/20,16:44,1,19,,3,Bombus pascuorum,,,Vicia pyrenaica,"8,12",,,
29/05/20,16:44,1,19,,4,Bombus pascuorum,,,Vicia pyrenaica,"10,12",,,
29/05/20,16:53,1,20,217,1,Bombus pascuorum,,,Vicia pyrenaica,"13,17",,-2.8189371700,43.0809185600
29/05/20,16:53,1,20,,2,Bombus pascuorum,,,Vicia pyrenaica,"13,17",,,
29/05/20,16:53,1,20,,3,Bombus pascuorum,,,Vicia pyrenaica,"13,17",,,
29/05/20,16:53,1,20,,4,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,16:53,1,20,,5,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,16:53,1,20,,6,Bombus pascuorum,,,Vicia pyrenaica,"12,17",,,
29/05/20,16:53,1,20,,7,Bombus pascuorum,,,Vicia pyrenaica,"14,18",,,
29/05/20,16:53,1,20,,8,Bombus pascuorum,,,Vicia pyrenaica,"14,18",,,
29/05/20,16:53,1,20,,9,Bombus pascuorum,,,Vicia pyrenaica,"14,18",,,
29/05/20,16:53,1,20,,10,Bombus pascuorum,,,Vicia pyrenaica,"15,21",,,
29/05/20,16:53,1,20,,11,Bombus pascuorum,,,Vicia pyrenaica,"15,21",,,
29/05/20,16:53,1,20,,12,Bombus pascuorum,,,Vicia pyrenaica,"13,20",,,
29/05/20,16:53,1,20,,13,Bombus pascuorum,,,Vicia pyrenaica,"13,20",,,
29/05/20,16:53,1,20,,14,Bombus pascuorum,,,Vicia pyrenaica,"12,20",,,
29/05/20,16:53,1,20,,15,Bombus pascuorum,,,Vicia pyrenaica,"12,20",,,
29/05/20,10:20,1,21,218,1,Sphaerophoria scripta,,Hembra,Bellis perennis,"6,24",,,
29/05/20,10:20,1,21,,2,Sphaerophoria scripta,,Hembra,Bellis perennis,"6,24",,,
29/05/20,10:25,1,22,219,1,Sphaerophoria scripta,,Hembra,Bellis perennis,"16,24",,,
29/05/20,10:25,1,22,,2,Sphaerophoria scripta,,Hembra,Cerastium sp.,"16,24",,,
29/05/20,10:25,1,22,,3,Sphaerophoria scripta,,Hembra,Bellis perennis,"16,24",,,
29/05/20,10:25,1,22,,4,Sphaerophoria scripta,,Hembra,Bellis perennis,"16,24",,,
29/05/20,10:39,1,23,220,1,Eupeodes sp.,,,Bellis perennis,"19,24",,,
29/05/20,10:39,1,23,,2,Eupeodes sp.,,,Bellis perennis,"19,24",,,
29/05/20,10:50,1,24,221,1,Sphaerophoria scripta,,Macho,Bellis perennis,"23,23",,,
29/05/20,10:50,1,24,,2,Sphaerophoria scripta,,Macho,Bellis perennis,"23,23",,,
29/05/20,10:57,1,25,222,1,Sphaerophoria scripta,,Macho,Bellis perennis,"21,23",,,
29/05/20,10:57,1,25,,2,Sphaerophoria scripta,,Macho,Bellis perennis,"21,23",,,
29/05/20,10:57,1,25,,3,Sphaerophoria scripta,,Macho,Bellis perennis,"21,23",,,
29/05/20,10:57,1,25,,4,Sphaerophoria scripta,,Macho,Bellis perennis,"21,22",,,
29/05/20,10:57,1,25,,5,Sphaerophoria scripta,,Macho,Bellis perennis,"21,22",,,
29/05/20,10:57,1,25,,6,Sphaerophoria scripta,,Macho,Bellis perennis,"21,22",,,
29/05/20,10:57,1,25,,7,Sphaerophoria scripta,,Macho,Bellis perennis,"21,22",,,
29/05/20,11:05,1,26,223,1,Sphaerophoria scripta,,Macho,Bellis perennis,"12,23",,,
29/05/20,11:05,1,26,,2,Sphaerophoria scripta,,Macho,Bellis perennis,"12,23",,,
29/05/20,11:05,1,26,,3,Sphaerophoria scripta,,Macho,Bellis perennis,"12,23",,,
29/05/20,11:05,1,26,,4,Sphaerophoria scripta,,Macho,Bellis perennis,"12,23",,,
29/05/20,11:13,1,27,224,1,Sphaerophoria scripta,,Macho,Ranunculus sp.,"8,23",,,
29/05/20,11:13,1,27,,2,Sphaerophoria scripta,,Macho,Ranunculus sp.,"8,23",,,
29/05/20,11:15,1,28,225,1,Sphaerophoria scripta,,Hembra,Ranunculus sp.,"7,24",,,
29/05/20,11:15,1,28,,2,Sphaerophoria scripta,,Hembra,Ranunculus sp.,"7,24",,,
29/05/20,14:30,1,29,226,1,Sirfido negro=41,,,Ranunculus sp.,"24,20",,,
29/05/20,14:30,1,29,,2,Sirfido negro=41,,,Ranunculus sp.,"24,20",,,
29/05/20,15:55,1,30,227,1,?=150,,,Ranunculus sp.,"6,18",,,
29/05/20,15:55,1,30,,2,?=150,,,Ranunculus sp.,"6,18",,,
29/05/20,15:55,1,30,,3,?=150,,,Bellis perennis,"8,18",,,
29/05/20,15:55,1,30,,4,?=150,,,Ranunculus sp.,"8,18",,,
29/05/20,15:50,1,31,228,1,Episyrphus  balteatus,foto Madii: IMG-20200529,Hembra,Ranunculus sp.,"4,19",,,
29/05/20,15:50,1,31,,2,Episyrphus  balteatus,foto Madii: IMG-20200529,Hembra,Ranunculus sp.,"4,19",,,
29/05/20,15:50,1,31,,3,Episyrphus  balteatus,foto Madii: IMG-20200529,Hembra,Ranunculus sp.,"4,19",,,
29/05/20,15:50,1,31,,4,Episyrphus  balteatus,foto Madii: IMG-20200529,Hembra,Ranunculus sp.,"3,20",,,
29/05/20,16:03,1,32,229,1,Sphaerophoria scripta,,Macho,Bellis perennis,"14,18",,,
29/05/20,16:03,1,32,,2,Sphaerophoria scripta,,Macho,Bellis perennis,"14,18",,,
29/05/20,16:03,1,32,,3,Sphaerophoria scripta,,Macho,Bellis perennis,"14,18",,,
29/05/20,16:03,1,32,,4,Sphaerophoria scripta,,Macho,Bellis perennis,"14,17",,,
29/05/20,16:03,1,32,,5,Sphaerophoria scripta,,Macho,Bellis perennis,"14,17",,,
29/05/20,16:08,1,33,230,1,Sphaerophoria scripta,,Macho,Ranunculus sp.,"16,18",,,
29/05/20,16:08,1,33,,2,Sphaerophoria scripta,,Macho,Cerastium sp.,"16,18",,,
29/05/20,16:08,1,33,,3,Sphaerophoria scripta,,Macho,Bellis perennis,"16,18",,,
29/05/20,16:08,1,33,,4,Sphaerophoria scripta,,Macho,Bellis perennis,"16,18",,,
29/05/20,16:08,1,33,,5,Sphaerophoria scripta,,Macho,Ranunculus sp.,"16,18",,,
29/05/20,16:08,1,33,,6,Sphaerophoria scripta,,Macho,Ranunculus sp.,"16,18",,,
29/05/20,16:08,1,33,,7,Sphaerophoria scripta,,Macho,Ranunculus sp.,"16,18",,,
25/05/20,10:23,2,1,231,1,Sphaerophoria scripta,,,Bellis perennis,"0,00",,,
25/05/20,10:23,2,1,,2,Sphaerophoria scripta,,,Bellis perennis,"0,00",,,
25/05/20,10:23,2,1,,3,Sphaerophoria scripta,,,Myosotis sp.,"0,00",,,
25/05/20,10:23,2,1,,4,Sphaerophoria scripta,,,Myosotis sp.,"1,00",,,
25/05/20,10:23,2,1,,5,Sphaerophoria scripta,,,Bellis perennis,"1,00",,,
25/05/20,10:23,2,1,,6,Sphaerophoria scripta,,,Bellis perennis,"1,00",,,
25/05/20,10:32,2,2,232,1,Bombus lapidarius,,,Ajuga reptans,"16,17",,-2.8104702700,43.0781502300
25/05/20,10:32,2,2,,2,Bombus lapidarius,,,Ajuga reptans,"17,18",,,
25/05/20,10:33,2,3,233,1,Sphaerophoria scripta,,,Blanca comp.,"17,24",,,
25/05/20,10:33,2,3,,2,Sphaerophoria scripta,,,Veronica sp.,"17,24",,,
